country,siffra,cowcode,ccode_qog,year,fhadd,revpol2,fhpol,ifhpol,regime1ny,regime1nyrobust,regimeny,regimenyrobust,mon,monrobust,mil,milrobust,mul,mulrobust,onep,oneprobust,nop,noprobust,partsz,partsz1,yrindep,yrterm,regstart,regstartrobust,lagregime1ny,lagregime1nyrobust,lagregimeny,lagregimenyrobust,regnumb1ny,regnumb1nyrobust,regnumbny2,regnumbny2robust,totdur1ny,totdur1nyrobust,totdurny2,totdurny2robust,persagg1ny,persagg1nyrobust,persaggny2,persaggny2robust,tenure1ny,tenure1nyrobust,tenureny2,tenureny2robust,chaexerv
Costa Rica,38,94,188,2003,9.166666031,10,9.583333015,9.583333015,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.3333333433,0.3333333433,1821,2010,1960,1960,Democracy,,democracy,,1,1,1,1,55,55,55,55,0.2564102709,0.2564102709,0.2564102709,0.2564102709,3.899999857,3.899999857,3.899999857,3.899999857,0
Costa Rica,38,94,188,2004,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.3333333433,0.3333333433,1821,2010,,,Democracy,,democracy,,1,1,1,1,55,55,55,55,0.2564102709,0.2564102709,0.2564102709,0.2564102709,3.899999857,3.899999857,3.899999857,3.899999857,0
Costa Rica,38,94,188,2005,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.3333333433,0.3333333433,1821,2010,,,Democracy,,democracy,,1,1,1,1,55,55,55,55,0.2564102709,0.2564102709,0.2564102709,0.2564102709,3.899999857,3.899999857,3.899999857,3.899999857,0
Costa Rica,38,94,188,2006,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.438596487,0.438596487,1821,2010,,,Democracy,,democracy,,1,1,1,1,55,55,55,55,0.2564102709,0.2564102709,0.2564102709,0.2564102709,3.899999857,3.899999857,3.899999857,3.899999857,1
Costa Rica,38,94,188,2007,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.438596487,0.438596487,1821,2010,,,Democracy,,democracy,,1,1,1,1,55,55,55,55,0.2564102709,0.2564102709,0.2564102709,0.2564102709,3.899999857,3.899999857,3.899999857,3.899999857,0
Costa Rica,38,94,188,2008,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.438596487,0.438596487,1821,2010,,,Democracy,,democracy,,1,1,1,1,55,55,55,55,0.2564102709,0.2564102709,0.2564102709,0.2564102709,3.899999857,3.899999857,3.899999857,3.899999857,0
Costa Rica,38,94,188,2009,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.438596487,0.438596487,1821,2010,,,Democracy,,democracy,,1,1,1,1,55,55,55,55,0.2564102709,0.2564102709,0.2564102709,0.2564102709,3.899999857,3.899999857,3.899999857,3.899999857,0
Costa Rica,38,94,188,2010,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.4210526347,0.4210526347,1821,2010,,,Democracy,,democracy,,1,1,1,1,55,55,55,55,0.2564102709,0.2564102709,0.2564102709,0.2564102709,3.899999857,3.899999857,3.899999857,3.899999857,1
Costa Rica,38,94,188,2011,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.4210526347,0.4210526347,,,,,Democracy,,democracy,,1,1,1,1,55,55,55,55,0.2564102709,0.2564102709,0.2564102709,0.2564102709,3.899999857,3.899999857,3.899999857,3.899999857,
Costa Rica,38,94,188,2012,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.4210526347,0.4210526347,,,,,Democracy,,democracy,,1,1,1,1,55,55,55,55,0.2564102709,0.2564102709,0.2564102709,0.2564102709,3.899999857,3.899999857,3.899999857,3.899999857,
Costa Rica,38,94,188,2013,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,0.4210526347,0.4210526347,,,,,Democracy,,democracy,,1,1,1,1,55,55,55,55,0.2564102709,0.2564102709,0.2564102709,0.2564102709,3.899999857,3.899999857,3.899999857,3.899999857,
Costa Rica,38,94,188,2014,10,10,10,10,Democracy,100,democracy,100,0,0,0,0,0,0,0,0,0,0,,,,,,,Democracy,,democracy,,1,1,1,1,55,55,55,55,0.2564102709,0.2564102709,0.2564102709,0.2564102709,3.899999857,3.899999857,3.899999857,3.899999857,
Cote d'Ivoire,32,437,384,1972,1.666666627,0.5,1.083333254,1.083333254,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,,0,1960,2005,1960,1960,One-party,,one-party,,1,1,1,1,30,30,30,30,0,0,0,0,18,18,18,18,0
Cote d'Ivoire,32,437,384,1973,1.666666627,0.5,1.083333254,1.083333254,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,,0,1960,2010,1960,1960,One-party,,one-party,,1,1,1,1,30,30,30,30,0,0,0,0,18,18,18,18,0
Cote d'Ivoire,32,437,384,1974,1.666666627,0.5,1.083333254,1.083333254,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1960,1960,One-party,,one-party,,1,1,1,1,30,30,30,30,0,0,0,0,18,18,18,18,0
Cote d'Ivoire,32,437,384,1975,2.5,0.5,1.5,1.5,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1960,1960,One-party,,one-party,,1,1,1,1,30,30,30,30,0,0,0,0,18,18,18,18,0
Cote d'Ivoire,32,437,384,1976,2.5,0.5,1.5,1.5,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1960,1960,One-party,,one-party,,1,1,1,1,30,30,30,30,0,0,0,0,18,18,18,18,0
Cote d'Ivoire,32,437,384,1977,2.5,0.5,1.5,1.5,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1960,1960,One-party,,one-party,,1,1,1,1,30,30,30,30,0,0,0,0,18,18,18,18,0
Cote d'Ivoire,32,437,384,1978,2.5,0.5,1.5,1.5,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1960,1960,One-party,,one-party,,1,1,1,1,30,30,30,30,0,0,0,0,18,18,18,18,0
Cote d'Ivoire,32,437,384,1979,2.5,0.5,1.5,1.5,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1960,1960,One-party,,one-party,,1,1,1,1,30,30,30,30,0,0,0,0,18,18,18,18,0
Cote d'Ivoire,32,437,384,1980,2.5,0.5,1.5,1.5,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1960,1960,One-party,,one-party,,1,1,1,1,30,30,30,30,0,0,0,0,18,18,18,18,0
Cote d'Ivoire,32,437,384,1981,3.333333254,0.5,1.916666627,1.916666627,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1960,1960,One-party,,one-party,,1,1,1,1,30,30,30,30,0,0,0,0,18,18,18,18,0
Cote d'Ivoire,32,437,384,1982,3.333333254,0.5,1.916666627,1.916666627,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1960,1960,One-party,,one-party,,1,1,1,1,30,30,30,30,0,0,0,0,18,18,18,18,0
Cote d'Ivoire,32,437,384,1983,3.333333254,0.5,1.916666627,1.916666627,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1960,1960,One-party,,one-party,,1,1,1,1,30,30,30,30,0,0,0,0,18,18,18,18,0
Cote d'Ivoire,32,437,384,1984,2.5,0.5,1.5,1.5,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1960,1960,One-party,,one-party,,1,1,1,1,30,30,30,30,0,0,0,0,18,18,18,18,0
Cote d'Ivoire,32,437,384,1985,2.5,0.5,1.5,1.5,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1960,1960,One-party,,one-party,,1,1,1,1,30,30,30,30,0,0,0,0,18,18,18,18,0
Cote d'Ivoire,32,437,384,1986,2.5,0.5,1.5,1.5,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1960,1960,One-party,,one-party,,1,1,1,1,30,30,30,30,0,0,0,0,18,18,18,18,0
Cote d'Ivoire,32,437,384,1987,2.5,0.5,1.5,1.5,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1960,1960,One-party,,one-party,,1,1,1,1,30,30,30,30,0,0,0,0,18,18,18,18,0
Cote d'Ivoire,32,437,384,1988,1.666666627,0.5,1.083333254,1.083333254,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1960,1960,One-party,,one-party,,1,1,1,1,30,30,30,30,0,0,0,0,18,18,18,18,0
Cote d'Ivoire,32,437,384,1989,2.5,0.5,1.5,1.5,One-party,3,one-party,8,0,0,0,0,0,0,1,1,0,0,1,0,1960,2010,1960,1960,One-party,,one-party,,1,1,1,1,30,30,30,30,0,0,0,0,18,18,18,18,0
Cote d'Ivoire,32,437,384,1990,3.333333254,1.5,2.416666508,2.416666508,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9314285517,0.9314285517,1960,2010,,,One-party,One-party,one-party,8,2,2,2,2,9,9,9,9,0.1111111119,0.1111111119,0.1111111119,0.1111111119,9,9,9,9,0
Cote d'Ivoire,32,437,384,1991,3.333333254,1.5,2.416666508,2.416666508,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9314285517,0.9314285517,1960,2010,,,One-party,One-party,one-party,8,2,2,2,2,9,9,9,9,0.1111111119,0.1111111119,0.1111111119,0.1111111119,9,9,9,9,0
Cote d'Ivoire,32,437,384,1992,3.333333254,1.5,2.416666508,2.416666508,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9314285517,0.9314285517,1960,2010,,,One-party,One-party,one-party,8,2,2,2,2,9,9,9,9,0.1111111119,0.1111111119,0.1111111119,0.1111111119,9,9,9,9,0
Cote d'Ivoire,32,437,384,1993,2.5,1.5,2,2,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9314285517,0.9314285517,1960,2010,,,One-party,One-party,one-party,8,2,2,2,2,9,9,9,9,0.1111111119,0.1111111119,0.1111111119,0.1111111119,9,9,9,9,1
Cote d'Ivoire,32,437,384,1994,2.5,2,2.25,2.25,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.9314285517,0.9314285517,1960,2010,,,One-party,One-party,one-party,8,2,2,2,2,9,9,9,9,0.1111111119,0.1111111119,0.1111111119,0.1111111119,9,9,9,9,0
Cote d'Ivoire,32,437,384,1995,2.5,2,2.25,2.25,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.8639053106,0.8639053106,1960,2010,,,One-party,One-party,one-party,8,2,2,2,2,9,9,9,9,0.1111111119,0.1111111119,0.1111111119,0.1111111119,9,9,9,9,0
Cote d'Ivoire,32,437,384,1996,2.5,2,2.25,2.25,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.8639053106,0.8639053106,1960,2010,,,One-party,One-party,one-party,8,2,2,2,2,9,9,9,9,0.1111111119,0.1111111119,0.1111111119,0.1111111119,9,9,9,9,0
Cote d'Ivoire,32,437,384,1997,3.333333254,2,2.666666508,2.666666508,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.8639053106,0.8639053106,1960,2010,,,One-party,One-party,one-party,8,2,2,2,2,9,9,9,9,0.1111111119,0.1111111119,0.1111111119,0.1111111119,9,9,9,9,0
Cote d'Ivoire,32,437,384,1998,3.333333254,2,2.666666508,2.666666508,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.8639053106,0.8639053106,1960,2010,,,One-party,One-party,one-party,8,2,2,2,2,9,9,9,9,0.1111111119,0.1111111119,0.1111111119,0.1111111119,9,9,9,9,0
Cote d'Ivoire,32,437,384,1999,3.333333254,4.5,3.916666508,3.916666508,Military,2,military trad,4,0,0,1,1,0,0,0,0,0,0,,,1960,2010,,,Multi-party,Multi-party,limited multiparty,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1
Cote d'Ivoire,32,437,384,2000,2.5,7,4.75,4.75,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.4873096347,0.4873096347,1960,2010,,,Military,Military,military trad,4,4,4,4,4,15,15,15,15,0.09090909362,0.09090909362,0.09090909362,0.09090909362,11,11,11,11,1
Cote d'Ivoire,32,437,384,2001,4.166666508,7,5.583333015,5.583333015,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.4304932654,0.4304932654,1960,2010,,,Military,Military,military trad,4,4,4,4,4,15,15,15,15,0.09090909362,0.09090909362,0.09090909362,0.09090909362,11,11,11,11,0
Cote d'Ivoire,32,437,384,2002,1.666666627,5,3.333333254,3.333333254,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.4304932654,0.4304932654,1960,2010,,,Military,Military,military trad,4,4,4,4,4,15,15,15,15,0.09090909362,0.09090909362,0.09090909362,0.09090909362,11,11,11,11,0
Cote d'Ivoire,32,437,384,2003,2.5,5,3.75,3.75,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.4304932654,0.4304932654,1960,2010,,,Military,Military,military trad,4,4,4,4,4,15,15,15,15,0.09090909362,0.09090909362,0.09090909362,0.09090909362,11,11,11,11,0
Cote d'Ivoire,32,437,384,2004,1.666666627,5,3.333333254,3.333333254,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.4304932654,0.4304932654,1960,2010,,,Military,Military,military trad,4,4,4,4,4,15,15,15,15,0.09090909362,0.09090909362,0.09090909362,0.09090909362,11,11,11,11,0
Cote d'Ivoire,32,437,384,2005,1.666666627,5,3.333333254,3.333333254,Multi-party,4,limited multiparty,1,0,0,0,0,1,1,0,0,0,0,0.4304932654,0.4304932654,1960,2010,,,Military,Military,military trad,4,4,4,4,4,15,15,15,15,0.09090909362,0.09090909362,0.09090909362,0.09090909362,11,11,11,11,0
